"Census","X_Center","Y_Center","lats","lngs","nearest_wholefoods","nearest_wholefoods_lat","nearest_wholefoods_long","nearest_ralphs","nearest_ralphs_lat","nearest_ralphs_long","nearest_traderjoes","nearest_traderjoes_lat","nearest_traderjoes_long","nearest_library","nearest_library_lat","nearest_library_long","X2015ZRI","X2016ZRI","X2017ZRI","X2015ZHVI","X2016ZHVI","X2017ZHVI","Citations","Coffee","Restaurants","Shelters","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totUnsheltPeople","totSheltPeople","totPeople","CrimeCount","MedHouseIncomes","HousingUnits","BusStops","X2015HousedPopulation","totHomeless2015","totHomeless2016","totHomeless2017","X2015Popin1Mi","X2016Popin1Mi","X2017Popin1Mi","TractSqMi"
134306,6379752.702,1900046.412,34.21191477,-118.6017021,4885.07866216607,34.1682042,-118.5969982,1554.98049472241,34.202,-118.6136,3120.40981926233,34.1922146,-118.6258129,1585.1841806443,34.2013572,-118.5901475,2620.416667,2788.4,2881.844444,520400,557926.6667,588160,0,0,3,0,1,0,1,0,2,2,0,2,0,4,10,0,10,92,71494,0,4,3738,0,5,9.537,120.5,177,106.415,0.239294754
134421,6365992.365,1896532.028,34.202023,-118.64714,5957.60846920656,34.1682042,-118.5969982,2537.4311561512,34.1870249,-118.6263879,2246.802437944,34.1922146,-118.6258129,1836.65774745272,34.1862321,-118.6413591,2658.416667,2836.625,2932.527778,538191.6667,575414.5833,604080.5556,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,2,47,116354,0,0,3945,0,15,2.095,0,2,29.328,0.824105209
134422,6370764.439,1896987.349,34.20335753,-118.6313675,5032.91756228805,34.1682042,-118.5969982,1642.77065164486,34.202,-118.6136,1341.71978049092,34.1922146,-118.6258129,2116.76913162713,34.1862321,-118.6413591,2620.416667,2788.4,2881.844444,520400,557926.6667,588160,0,0,3,0,1,3,7,0,2,2,5,15,0,4,26,0,26,106,105517,0,19,4770,0,0,25.53,0,21,10.188,0.905850253
134423,6370164.226,1900883.205,34.21405225,-118.6334337,6107.73697417602,34.1682042,-118.5969982,2265.83415813085,34.202,-118.6136,2530.18209808476,34.1922146,-118.6258129,3181.72817661677,34.1862321,-118.6413591,2620.416667,2788.4,2881.844444,520400,557926.6667,588160,0,0,2,0,0,0,3,0,0,0,0,6,0,0,6,0,6,41,128929,0,1,3415,0,6,6.285,0,0,27.338,0.604994374
134424,6363171.274,1900752.265,34.21356915,-118.6565609,7455.3822858959,34.1682042,-118.5969982,4055.71276745946,34.1870249,-118.6263879,3696.59817165982,34.1922146,-118.6258129,3349.58451837226,34.1862321,-118.6413591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134520,6380438.264,1894757.01,34.19739169,-118.5993302,3256.22578282341,34.1682042,-118.5969982,1410.4280795629,34.202,-118.6136,2505.59655302238,34.1922146,-118.6258129,953.765820758703,34.2013572,-118.5901475,2703.047619,2872.130952,2957.174603,542442.8571,578666.6667,608755.5556,0,3,6,1,0,1,12,1,4,0,2,25,2,8,36,0,36,360,40183,47,11,5915,34,21,36.351,125.6666667,100,122.478,0.373424614
134521,6381699.785,1897383.122,34.20462838,-118.5952099,4058.06380340198,34.1682042,-118.5969982,1718.20891311125,34.202,-118.6136,3138.30171433841,34.1922146,-118.6258129,591.466437478364,34.2013572,-118.5901475,2703.047619,2872.130952,2957.174603,542442.8571,578666.6667,608755.5556,0,1,9,0,0,0,11,0,4,0,0,23,0,8,37,0,37,65,35655,0,2,3494,36.5,46,36.746,121.1666667,112,108.786,0.135818778
134522,6379732.012,1897411.591,34.20467441,-118.6017183,4083.04592689042,34.1682042,-118.5969982,1133.69583242689,34.202,-118.6136,2616.34835711188,34.1922146,-118.6258129,1127.47423561113,34.2013572,-118.5901475,2753.902778,2928.777778,3018.259259,560959.7222,597388.8889,627361.1111,0,3,9,0,0,0,1,0,0,0,0,2,0,0,2,0,2,113,34909,119,10,4262,36.5,13,2.095,131.5,196,164.417,0.237554476
134710,6386556.517,1897355.578,34.20463065,-118.5791469,4375.50155814928,34.1682042,-118.5969982,3185.46783586301,34.202,-118.6136,4231.91139894529,34.1680463,-118.5916396,1076.35160807647,34.2013572,-118.5901475,2556.833333,2707.138889,2791.685185,495480.5556,531772.2222,563890.7407,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,39375,0,4,5765,13,23,0,87.16666667,99,102.574,0.220305998
134720,6389681.338,1897342.908,34.20464487,-118.5688121,4578.7092795976,34.1704195,-118.5412344,3856.45197995599,34.1700223,-118.5702536,4584.46048625214,34.1680463,-118.5916396,1998.088014993,34.2013572,-118.5901475,2541.816667,2688.616667,2778.6,488911.6667,525095,556904.4444,0,0,4,0,0,0,3,0,0,0,0,6,0,0,6,0,6,203,58750,0,10,4898,6,8,6.285,29.5,58,23.946,0.382035111
134800,6388899.18,1894311.729,34.19630352,-118.5713419,3920.03074591001,34.1682042,-118.5969982,2927.3280963774,34.1700223,-118.5702536,3659.04469799008,34.1680463,-118.5916396,1820.56015207856,34.2013572,-118.5901475,2798.059524,2963.857143,3046.571429,577905.9524,611769.0476,644603.1746,0,2,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,185,67821,0,14,6223,4,3,3,36.16666667,55,39.749,0.7236657
134901,6391975.091,1890848.434,34.1868346,-118.5611061,2586.15567632611,34.1704195,-118.5412344,2052.39703150559,34.1700223,-118.5702536,3504.51195221493,34.1680463,-118.5916396,1401.99314563289,34.1933507,-118.5480767,2794.642857,2972.571429,3053.984127,579440.4762,616547.619,651614.2857,0,0,3,0,0,0,3,0,0,0,0,6,0,0,7,0,7,153,96219,0,10,3162,4,3,7.285,25.5,50,58.061,0.410023559
134903,6382436.618,1892585.772,34.19145807,-118.5926794,2618.98526290456,34.1682042,-118.5969982,2255.55947194909,34.202,-118.6136,2607.94490352888,34.1680463,-118.5916396,1126.35490960142,34.2013572,-118.5901475,2703.047619,2872.130952,2957.174603,542442.8571,578666.6667,608755.5556,0,0,4,0,0,1,3,2,3,0,2,6,3,6,18,0,18,191,43233,0,11,4629,7.666666667,8,18.276,101.8333333,97,120.238,0.218627536
134904,6386108.571,1892443.429,34.19112582,-118.5805345,2968.09475374084,34.1682042,-118.5969982,2532.84289681688,34.1700223,-118.5702536,2765.26638092477,34.1680463,-118.5916396,1442.43949702735,34.2013572,-118.5901475,2828.083333,2995.569444,3078.462963,588683.3333,622343.0556,653692.5926,0,2,2,0,0,0,2,0,2,0,0,4,0,4,8,0,8,178,57500,0,13,4581,7.666666667,0,8.041,43.33333333,62,47.976,0.401428606
134905,6384954.825,1889623.498,34.18335878,-118.5842954,2052.94920697444,34.1682042,-118.5969982,1968.85850781888,34.1700223,-118.5702536,1833.86744189165,34.1680463,-118.5916396,2074.7710464125,34.2013572,-118.5901475,2820.77381,2996.916667,3082.253968,586542.8571,621102.381,652400,0,1,9,0,0,2,4,0,0,0,4,8,0,0,12,0,12,185,94844,0,17,2996,7.666666667,11,11.995,24.33333333,53,29.412,0.998679498
135102,6374487.049,1891591.246,34.18859364,-118.6189462,3039.28905708254,34.1682042,-118.5969982,359.993453409269,34.1873582,-118.6225591,749.844840337346,34.1922146,-118.6258129,2080.54312580607,34.1862321,-118.6413591,2753.902778,2928.777778,3018.259259,560959.7222,597388.8889,627361.1111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,93438,0,13,3543,0,0,0,18,32,42.29,0.64838326
135111,6377103.153,1892936.385,34.1923338,-118.6103228,2953.1074980174,34.1682042,-118.5969982,1117.54330546606,34.202,-118.6136,1426.36882433652,34.1922146,-118.6258129,2111.80191414064,34.2013572,-118.5901475,2753.902778,2928.777778,3018.259259,560959.7222,597388.8889,627361.1111,0,0,4,0,0,0,3,0,0,0,0,6,0,0,6,0,6,472,88616,0,11,3051,8,1,6.285,101.5,66,84.912,0.403613682
135113,6378398.12,1888808.579,34.18101285,-118.6059583,1647.42853128523,34.1682042,-118.5969982,1271.05987949549,34.1697041,-118.6040526,1955.1269068778,34.1680463,-118.5916396,1525.12192097703,34.1678825,-118.6106854,2753.902778,2928.777778,3018.259259,560959.7222,597388.8889,627361.1111,0,0,7,0,0,0,1,0,0,0,0,2,0,0,2,0,2,312,79180,0,13,3000,5,17,2.095,33,28,24.202,0.248483836
135114,6379047.374,1891107.709,34.18734119,-118.6038574,2222.00380043938,34.1682042,-118.5969982,1722.12840217374,34.1873582,-118.6225591,2093.21549176019,34.1922146,-118.6258129,2006.97355261527,34.2013572,-118.5901475,2753.902778,2928.777778,3018.259259,560959.7222,597388.8889,627361.1111,0,8,39,0,0,0,5,0,1,0,0,10,0,2,12,0,12,412,72257,0,19,4700,5,2,12.4,63.66666667,54,67.524,0.490308864
135201,6371917.189,1891507.522,34.1883198,-118.627442,3588.16794980664,34.1682042,-118.5969982,173.782104815359,34.1870249,-118.6263879,458.784408144016,34.1922146,-118.6258129,1302.44537800933,34.1862321,-118.6413591,2753.902778,2928.777778,3018.259259,560959.7222,597388.8889,627361.1111,0,0,15,0,1,3,6,0,1,2,5,13,0,2,22,0,22,283,104712,0,13,2610,0,12,21.51,15,33,5.095,0.591391251
135202,6369055.564,1891706.797,34.18881792,-118.6369084,4332.99106372562,34.1682042,-118.5969982,989.111451847005,34.1870249,-118.6263879,1089.4042353754,34.1922146,-118.6258129,500.824892943567,34.1862321,-118.6413591,2811,2995.433333,3086.088889,583305,619271.6667,647937.7778,0,1,4,0,0,0,1,0,0,0,0,2,0,0,4,0,4,83,107770,0,15,4327,0,0,4.095,15,45,22.51,0.680505701
135203,6362962.726,1892852.933,34.19185952,-118.6570799,6127.70962542344,34.1682042,-118.5969982,2876.95917291141,34.1870249,-118.6263879,2879.301770822,34.1922146,-118.6258129,1577.33616397364,34.1862321,-118.6413591,2658.416667,2836.625,2932.527778,538191.6667,575414.5833,604080.5556,0,1,4,0,0,0,1,1,0,0,0,2,2,0,4,0,4,150,98271,0,19,7116,0,2,3.798,0,15,2.095,1.737733795
137000,6367048.633,1883653.865,34.16665483,-118.6433741,4274.967374695,34.1682042,-118.5969982,1373.6720556341,34.1543175,-118.6430694,3272.80558950303,34.1922146,-118.6258129,2187.21837251177,34.1862321,-118.6413591,2855.770833,3044.354167,3143.333333,597050,632800,660216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,121333,0,6,4790,0,0,0,32.33333333,42,9.285,0.625227218
137103,6379780.62,1886424.51,34.17448467,-118.6013402,805.430711017082,34.1682042,-118.5969982,587.88817468773,34.1697041,-118.6040526,1145.3897165462,34.1680463,-118.5916396,1131.7997093987,34.1678825,-118.6106854,2891.25,3074.361111,3164.185185,612409.7222,646897.2222,678279.6296,0,0,3,0,1,0,0,0,1,2,0,0,0,2,5,0,5,78,82663,0,7,4412,9,7,4.517,36,95,29.401,0.293361023
137104,6384737.529,1886131.782,34.17376068,-118.5849467,1270.6773918135,34.1682042,-118.5969982,1415.79058953885,34.1700223,-118.5702536,885.796780390786,34.1680463,-118.5916396,2459.2404425251,34.1678825,-118.6106854,2828.083333,2995.569444,3078.462963,588683.3333,622343.0556,653692.5926,0,0,2,0,0,0,1,0,0,0,0,2,0,0,3,0,3,152,105526,0,7,2740,9,45,3.095,28,23,21.533,0.99074829
137201,6375603.767,1885979.112,34.17319135,-118.6151401,1760.72300741605,34.1682042,-118.5969982,1060.26367729981,34.1681187,-118.6053968,2204.82238501596,34.16726,-118.5923,719.438732271924,34.1678825,-118.6106854,2778.3,2954.583333,3050.488889,567486.6667,603835,633068.8889,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,212,68235,0,11,5380,11,18,1,27.33333333,35,11.203,0.770848184
137301,6369910.842,1887230.444,34.17653258,-118.633987,3530.58264647571,34.1682042,-118.5969982,1361.59679266078,34.1870249,-118.6263879,1901.08444875443,34.1922146,-118.6258129,1275.44364390856,34.1862321,-118.6413591,2811,2995.433333,3086.088889,583305,619271.6667,647937.7778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,43,142000,0,1,2281,15,33,1,10.33333333,17,27.605,0.621465433
137302,6363800.554,1887566.362,34.17734803,-118.6541956,5365.31473213553,34.1682042,-118.5969982,2760.98278521274,34.1543175,-118.6430694,3093.5586497892,34.1922146,-118.6258129,1541.2514055428,34.1862321,-118.6413591,2658.416667,2836.625,2932.527778,538191.6667,575414.5833,604080.5556,0,0,1,0,0,0,3,0,0,0,0,6,0,0,6,0,6,73,120313,0,7,4212,7,4,6.285,0,0,0,0.944690108
137401,6376873.291,1880857.332,34.1591389,-118.6108401,1626.01802677243,34.1682042,-118.5969982,1118.31897786693,34.1681187,-118.6053968,1932.26345176831,34.16726,-118.5923,973.437398570871,34.1678825,-118.6106854,2855.770833,3044.354167,3143.333333,597050,632800,660216.6667,0,0,5,0,1,0,0,0,0,2,0,0,0,0,3,0,3,153,124667,0,12,4252,3,6,2.591,18,36,19.001,0.916615277
137402,6372596.857,1879545.809,34.15546284,-118.6249487,2939.41693553348,34.1682042,-118.5969982,1674.1305133123,34.1543175,-118.6430694,3281.58239530587,34.16726,-118.5923,1907.24195064565,34.1678825,-118.6106854,2855.770833,3044.354167,3143.333333,597050,632800,660216.6667,0,0,8,0,0,0,2,0,0,0,0,4,0,0,7,0,7,126,100583,0,17,5190,1,5,7.19,13.33333333,11,4.591,1.190332112
137501,6387183.385,1882904.736,34.16493217,-118.5767994,1895.76498163551,34.1682042,-118.5969982,827.384604189995,34.1700223,-118.5702536,1410.157529882,34.1680463,-118.5916396,3138.36530809117,34.1678825,-118.6106854,2828.083333,2995.569444,3078.462963,588683.3333,622343.0556,653692.5926,0,0,18,0,0,0,1,0,1,0,0,2,0,2,5,0,5,343,108750,0,16,4160,11.33333333,5,5.021,9,45,3.095,0.970143278
137502,6380860.319,1882402.946,34.16345183,-118.5976916,532.872655930391,34.1682042,-118.5969982,879.533049975199,34.1681187,-118.6053968,652.941182775774,34.16726,-118.5923,1294.47462568994,34.1678825,-118.6106854,2891.25,3074.361111,3164.185185,612409.7222,646897.2222,678279.6296,0,0,31,0,0,0,0,4,0,0,0,0,7,0,11,0,11,311,121536,0,15,4173,6,13,10.811,12,13,7.108,0.807020085
137504,6388582.24,1876748.658,34.14803831,-118.5720594,3211.97514881382,34.1682042,-118.5969982,2452.89321949899,34.1700223,-118.5702536,2838.10729987943,34.16726,-118.5923,4188.05216053722,34.1678825,-118.6106854,3099.020833,3315.604167,3406.25,692816.6667,732008.3333,770197.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,165673,0,0,1902,0.666666667,0,0,0,0,0,1.481617338
138000,6382838.049,1877059.394,34.14880084,-118.5910501,2228.38223208001,34.1682042,-118.5969982,2524.07575555316,34.1681187,-118.6053968,2058.08734165865,34.16726,-118.5923,2789.89630097182,34.1678825,-118.6106854,3025.541667,3211.416667,3300.25,662881.25,694937.5,725138.8889,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,2,92,124844,0,2,4473,0,0,2.095,0,0,0,1.726714267
139001,6406889.895,1886611.635,34.1754113,-118.511718,2774.6663588477,34.1704195,-118.5412344,1681.25583031296,34.16266,-118.5215,687.61166606713,34.1717937,-118.5177696,1942.81221067256,34.1667746,-118.5300482,3169.880952,3417.77381,3517.714286,730164.2857,785119.0476,829433.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,105481,0,14,4993,17.33333333,0,0,9.5,15,7.946,0.478656791
139200,6402980.602,1886735.454,34.17569616,-118.5246447,1636.92575247499,34.1704195,-118.5412344,1479.80076616253,34.16266,-118.5215,767.885853539087,34.1717937,-118.5177696,1110.86021035624,34.1667746,-118.5300482,3239.4,3487.433333,3584.4,729503.3333,782725,823157.7778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,80708,0,9,5365,0.5,0,0,110.5,45,49.891,0.444775271
139301,6392858.613,1887684.371,34.17815381,-118.5581266,1778.09433623009,34.1704195,-118.5412344,1437.63554192858,34.1700223,-118.5702536,3285.22045804377,34.1680463,-118.5916396,1928.30113976102,34.1933507,-118.5480767,2794.642857,2972.571429,3053.984127,579440.4762,616547.619,651614.2857,0,0,2,0,0,0,4,0,3,0,0,8,0,6,16,0,16,129,83409,0,12,4439,6.5,10,16.156,25.33333333,49,44.27,1.106364318
139302,6398832.581,1887131.114,34.17672309,-118.5383656,749.806125962263,34.1704195,-118.5412344,2205.3928905541,34.16266,-118.5215,1974.63329758297,34.1717937,-118.5177696,1346.58400386718,34.1667746,-118.5300482,3110.902778,3338.777778,3433.518519,682791.6667,733600,773377.7778,0,0,2,0,0,0,1,0,1,0,0,2,0,2,4,0,4,145,44013,0,3,4559,14.5,5,4.021,77.5,70,62.256,0.130609968
139303,6400361.638,1886963.316,34.17628441,-118.5333073,979.422186690195,34.1704195,-118.5412344,1866.25495950401,34.16266,-118.5215,1515.80428659736,34.1717937,-118.5177696,1100.35991257733,34.1667746,-118.5300482,3110.902778,3338.777778,3433.518519,682791.6667,733600,773377.7778,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,108,42813,0,3,4366,24.5,6,1,63.16666667,54,48.351,0.160437043
139401,6399055.591,1884572.413,34.1696955,-118.537583,345.826949651794,34.1704195,-118.5412344,1675.65128994541,34.16266,-118.5215,1839.74332965707,34.1717937,-118.5177696,766.387014067456,34.1667746,-118.5300482,3438.6875,3712.354167,3810.861111,796958.3333,851258.3333,893180.5556,0,14,38,0,0,0,1,0,4,0,0,2,0,8,14,0,14,301,59099,0,18,2672,9.333333333,15,13.797,49.83333333,48,25.873,0.350274231
139402,6394757.943,1883893.123,34.16776493,-118.5517782,1015.09012939364,34.1704195,-118.5412344,1720.11516628296,34.1700223,-118.5702536,3164.2438365119,34.1717937,-118.5177696,2004.49543503329,34.1667746,-118.5300482,2867.533333,3053.25,3121.977778,601068.3333,638598.3333,677688.8889,0,6,43,0,0,0,0,0,1,0,0,0,0,2,18,0,18,218,103603,0,8,2876,6.333333333,26,17.926,30.33333333,30,33.974,0.943537257
139502,6402452.108,1882059.637,34.1628402,-118.5263111,1612.82837722496,34.1704195,-118.5412344,443.608281376235,34.16266,-118.5215,1269.77986795097,34.1717937,-118.5177696,557.054053124012,34.1667746,-118.5300482,3239.4,3487.433333,3584.4,729503.3333,782725,823157.7778,0,2,7,0,0,0,0,0,1,0,0,0,0,2,3,0,3,147,85352,0,8,3048,3,0,2.926,18.83333333,30,21.743,0.404440126
139503,6403003.485,1883856.282,34.167785,-118.5245194,1567.20149287078,34.1704195,-118.5412344,634.689144874458,34.16266,-118.5215,765.257717486835,34.1717937,-118.5177696,521.508911062317,34.1667746,-118.5300482,3239.4,3487.433333,3584.4,729503.3333,782725,823157.7778,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,56979,0,3,4589,1,11,0,62.66666667,25,25.669,0.135794647
139504,6404293.387,1883570.524,34.16701821,-118.5202504,1969.45602649872,34.1704195,-118.5412344,498.619974976473,34.16266,-118.5215,578.629364703209,34.1717937,-118.5177696,902.846712100946,34.1667746,-118.5300482,3239.4,3487.433333,3584.4,729503.3333,782725,823157.7778,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,169,40833,0,3,3431,1,0,1,53.33333333,21,10.872,0.111603227
139600,6407358.295,1882478.225,34.16405992,-118.5101001,2953.7480179106,34.1704195,-118.5412344,1061.54794437743,34.16266,-118.5215,1113.63645621842,34.1717937,-118.5177696,1862.06394661201,34.1667746,-118.5300482,3169.880952,3417.77381,3517.714286,730164.2857,785119.0476,829433.3333,0,8,39,0,0,0,1,0,2,0,0,2,0,4,7,0,7,235,93082,0,16,4548,7,4,6.946,22.33333333,11,12.947,0.956510995
139701,6411696.087,1880012.658,34.15734458,-118.4957206,2749.96637535472,34.151923,-118.4665963,556.072360772686,34.1576322,-118.489694,2590.70648512246,34.1717937,-118.5177696,3331.66926962138,34.1667746,-118.5300482,3298.541667,3565.361111,3672.222222,779968.0556,838250,884818.5185,0,10,32,0,0,0,1,0,1,0,0,2,0,2,9,0,9,228,142300,0,13,4856,0,0,9.021,7,4,6.946,1.312411017
139702,6408480.792,1874015.75,34.14082203,-118.5062486,3856.46733785308,34.151923,-118.4665963,2414.06286218836,34.1576322,-118.489694,3607.39798905928,34.1717937,-118.5177696,3626.73984036861,34.1667746,-118.5300482,3696.666667,4007.729167,4106.222222,909097.9167,972060.4167,1018855.556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,174441,0,0,6123,0.5,0,0,0,0,0,3.627871539
139703,6400672.217,1875423.315,34.14457896,-118.5320786,2997.64876998417,34.1704195,-118.5412344,2236.2736706761,34.16266,-118.5215,3303.84730855227,34.1717937,-118.5177696,2477.8765026593,34.1667746,-118.5300482,3785.611111,4105.722222,4217.592593,918830.5556,979566.6667,1025200,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,3,53,143125,0,0,2983,0.5,0,3.181,3,0,0,1.825747829
139801,6396602.957,1878408.05,34.15272056,-118.5455805,2010.49663960774,34.1704195,-118.5412344,2478.84786224747,34.16266,-118.5215,3327.21200130203,34.1717937,-118.5177696,2120.059778924,34.1667746,-118.5300482,3435.216667,3696.016667,3788.755556,790318.3333,839946.6667,879217.7778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,171364,0,0,3461,3,0,0,0.5,0,3.181,1.415278698
139802,6393323.189,1874838.978,34.14286396,-118.5563555,3368.91449693426,34.1704195,-118.5412344,3283.15783253006,34.1700223,-118.5702536,4282.43334980179,34.16726,-118.5923,3599.68004088317,34.1667746,-118.5300482,3157.111111,3379.5,3446.703704,708255.5556,746227.7778,788948.1481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,155729,0,0,3809,0,0,0,3.666666667,0,0,2.346322006
141101,6432582.795,1877806.595,34.151546,-118.4266506,1347.62304189235,34.1579165,-118.4142109,1162.73142914748,34.1499728,-118.439128,1488.05202770808,34.1579742,-118.4408137,1582.95049955089,34.1512255,-118.4438292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141102,6430865.95,1876922.8,34.14909731,-118.4323125,1935.0725490206,34.1579165,-118.4142109,635.398487575897,34.1499728,-118.439128,1260.86760168894,34.1579742,-118.4408137,1087.09966564379,34.1512255,-118.4438292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141201,6427809.183,1878256.909,34.15272669,-118.4424347,2227.61756358595,34.151923,-118.4665963,418.83365530826,34.1505498,-118.4461429,602.933888937676,34.1579742,-118.4408137,210.783230606024,34.1512255,-118.4438292,4001.574074,4180.425926,4368.790123,989471.2963,1071886.111,1121932.099,0,5,15,1,2,2,1,0,0,3,4,2,0,0,16,0,16,199,75089,0,9,3917,13.5,15,15.892,40.5,17,8.095,0.270662355
141202,6427822.851,1876238.224,34.14717982,-118.4423602,2294.33981376326,34.151923,-118.4665963,430.504735291869,34.1499728,-118.439128,1210.04094693587,34.1579742,-118.4408137,470.257124644746,34.1512255,-118.4438292,5515.435185,5744.805556,5823.962963,1422125.926,1534053.704,1602712.346,0,4,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,92,93854,0,4,2944,13.5,0,1,60.5,32,22.987,0.270325563
141302,6421640.286,1878631.532,34.15367976,-118.46283,398.276510453957,34.151923,-118.4665963,1576.2480831371,34.1505498,-118.4461429,2083.68707068785,34.1579742,-118.4408137,1771.58645346817,34.1512255,-118.4438292,3955.53125,4136.041667,4294.736111,951543.75,1033704.167,1082369.444,0,7,30,0,0,1,1,0,1,0,2,2,0,2,7,0,7,289,83288,0,12,5735,2,8,6.829,8,27,32.114,0.490518463
141303,6423936.353,1879077.96,34.15493528,-118.4552476,1097.91474074944,34.151923,-118.4665963,970.47174963478,34.1505498,-118.4461429,1371.97834615785,34.1579742,-118.4408137,1130.04169772839,34.1512255,-118.4438292,4011.947917,4177.416667,4360.75,977183.3333,1058127.083,1106872.222,0,1,2,0,0,0,1,0,0,0,0,2,0,0,3,0,3,85,103915,0,1,3240,3,0,3.095,55,48,42.921,0.10111524
141304,6424721.712,1877639.81,34.15099322,-118.4526303,1290.74867035696,34.151923,-118.4665963,599.679672091265,34.1505498,-118.4461429,1337.47573547338,34.1579742,-118.4408137,811.200756236625,34.1512255,-118.4438292,4243.22619,4409.988095,4606.984127,1052723.81,1139160.714,1190415.873,0,7,25,0,0,0,0,0,0,0,0,0,0,0,4,0,4,281,96990,0,7,2810,3,9,4,55,39,40.208,0.274656531
